sep=,
"Power_Delay_wideband"
"Timestamp","1/1/1904 1:00:00 AM"
"Interval","1.00000000000002E-07"
"0","0.01077736320875401"
"1.0000000000000243E-07","0"
"2.0000000000000486E-07","4.6272702331206512E-05"
"3.0000000000000729E-07","0"
"4.0000000000000972E-07","5.3902003830797082E-06"
"5.0000000000001215E-07","0"
"6.0000000000001458E-07","4.2164466051577321E-07"
"7.0000000000001701E-07","0"

